No;GRP;COHES;G.COHES;W.COHES;LEAD;G.LEAD;W.LEAD;HRS;G.HRS;W.HRS;WBEING;G.WBEING;W.WBEING
4620;74;1;3.04702381;-2.04702381;3.5;3.053290043;0.446709957;12;10.18571429;1.814285714;2.777777778;2.888095238;-0.11031746
4621;74;3.375;3.04702381;0.327976191;2.545454546;3.053290043;-0.507835498;8;10.18571429;-2.185714286;3.166666667;2.888095238;0.278571429
4622;74;3.5;3.04702381;0.452976191;2.333333333;3.053290043;-0.71995671;10;10.18571429;-0.185714286;2.888888889;2.888095238;0.000793651
4623;74;3;3.04702381;-0.04702381;3.181818182;3.053290043;0.128528139;10;10.18571429;-0.185714286;2.111111111;2.888095238;-0.776984127
4624;74;4.375;3.04702381;1.327976191;3.454545455;3.053290043;0.401255411;10;10.18571429;-0.185714286;2.333333333;2.888095238;-0.554761905
4625;74;4;3.04702381;0.952976191;4;3.053290043;0.946709957;10;10.18571429;-0.185714286;3.166666667;2.888095238;0.278571429
4626;74;2.666666667;3.04702381;-0.380357143;3;3.053290043;-0.053290043;10;10.18571429;-0.185714286;2.166666667;2.888095238;-0.721428571
4627;74;3.5;3.04702381;0.452976191;2.909090909;3.053290043;-0.144199134;11;10.18571429;0.814285714;4.722222222;2.888095238;1.834126984
4628;74;4;3.04702381;0.952976191;3.333333333;3.053290043;0.28004329;9;10.18571429;-1.185714286;4.277777778;2.888095238;1.38968254
4629;74;4;3.04702381;0.952976191;3.833333333;3.053290043;0.78004329;8;10.18571429;-2.185714286;2.555555556;2.888095238;-0.332539683
4630;74;3.5;3.04702381;0.452976191;3.363636364;3.053290043;0.31034632;12;10.18571429;1.814285714;3.611111111;2.888095238;0.723015873
4631;74;4;3.04702381;0.952976191;3.454545455;3.053290043;0.401255411;7;10.18571429;-3.185714286;4.333333333;2.888095238;1.445238095
4632;74;4.375;3.04702381;1.327976191;2.818181818;3.053290043;-0.235108225;7;10.18571429;-3.185714286;3.388888889;2.888095238;0.500793651
4633;74;4.25;3.04702381;1.202976191;4.272727273;3.053290043;1.219437229;10;10.18571429;-0.185714286;3.333333333;2.888095238;0.445238095
4634;74;1.25;3.04702381;-1.79702381;1.454545455;3.053290043;-1.598744589;9;10.18571429;-1.185714286;4.611111111;2.888095238;1.723015873
4635;74;2;3.04702381;-1.04702381;3.333333333;3.053290043;0.28004329;12;10.18571429;1.814285714;3.944444444;2.888095238;1.056349206
4636;74;2;3.04702381;-1.04702381;2.5;3.053290043;-0.553290043;8;10.18571429;-2.185714286;1.944444444;2.888095238;-0.943650794
4637;74;1.625;3.04702381;-1.42202381;2.454545455;3.053290043;-0.598744589;10;10.18571429;-0.185714286;3.666666667;2.888095238;0.778571429
4638;74;3.375;3.04702381;0.327976191;3.9;3.053290043;0.846709957;9;10.18571429;-1.185714286;2.944444444;2.888095238;0.056349206
4639;74;4;3.04702381;0.952976191;3.272727273;3.053290043;0.219437229;9;10.18571429;-1.185714286;3.055555556;2.888095238;0.167460318
4640;74;3;3.04702381;-0.04702381;3.090909091;3.053290043;0.037619048;8;10.18571429;-2.185714286;3.611111111;2.888095238;0.723015873
4641;74;3;3.04702381;-0.04702381;3.333333333;3.053290043;0.28004329;16;10.18571429;5.814285714;3.555555556;2.888095238;0.667460318
4642;74;3.75;3.04702381;0.702976191;3.545454546;3.053290043;0.492164502;9;10.18571429;-1.185714286;3.5;2.888095238;0.611904762
4643;74;3.625;3.04702381;0.577976191;2.909090909;3.053290043;-0.144199134;10;10.18571429;-0.185714286;2.777777778;2.888095238;-0.11031746
4644;74;2.5;3.04702381;-0.54702381;4;3.053290043;0.946709957;9;10.18571429;-1.185714286;2.5;2.888095238;-0.388095238
4645;74;3;3.04702381;-0.04702381;4.166666667;3.053290043;1.113376623;9;10.18571429;-1.185714286;0.333333333;2.888095238;-2.554761905
4646;74;1.5;3.04702381;-1.54702381;3;3.053290043;-0.053290043;13;10.18571429;2.814285714;1.833333333;2.888095238;-1.054761905
4647;74;1.75;3.04702381;-1.29702381;2.363636364;3.053290043;-0.68965368;9;10.18571429;-1.185714286;2.166666667;2.888095238;-0.721428571
4648;74;2.75;3.04702381;-0.29702381;3.454545455;3.053290043;0.401255411;12;10.18571429;1.814285714;2.444444444;2.888095238;-0.443650794
4649;74;2.75;3.04702381;-0.29702381;3;3.053290043;-0.053290043;10;10.18571429;-0.185714286;1.944444444;2.888095238;-0.943650794
4650;74;2.5;3.04702381;-0.54702381;2.363636364;3.053290043;-0.68965368;9;10.18571429;-1.185714286;4.111111111;2.888095238;1.223015873
4651;74;3.5;3.04702381;0.452976191;3.333333333;3.053290043;0.28004329;9;10.18571429;-1.185714286;3.055555556;2.888095238;0.167460318
4652;74;3.375;3.04702381;0.327976191;3.181818182;3.053290043;0.128528139;12;10.18571429;1.814285714;3.888888889;2.888095238;1.000793651
4653;74;1.5;3.04702381;-1.54702381;3;3.053290043;-0.053290043;12;10.18571429;1.814285714;2.944444444;2.888095238;0.056349206
4654;74;3;3.04702381;-0.04702381;2.909090909;3.053290043;-0.144199134;12;10.18571429;1.814285714;3.388888889;2.888095238;0.500793651
4655;74;3.125;3.04702381;0.077976191;2.818181818;3.053290043;-0.235108225;12;10.18571429;1.814285714;2.5;2.888095238;-0.388095238
4656;74;2.5;3.04702381;-0.54702381;2.166666667;3.053290043;-0.886623377;10;10.18571429;-0.185714286;2.277777778;2.888095238;-0.61031746
4657;74;5;3.04702381;1.952976191;1.833333333;3.053290043;-1.21995671;12;10.18571429;1.814285714;1;2.888095238;-1.888095238
4658;74;4.5;3.04702381;1.452976191;4;3.053290043;0.946709957;8;10.18571429;-2.185714286;3.5;2.888095238;0.611904762
4659;74;3.875;3.04702381;0.827976191;2.454545455;3.053290043;-0.598744589;12;10.18571429;1.814285714;3.555555556;2.888095238;0.667460318
4660;74;3;3.04702381;-0.04702381;3.666666667;3.053290043;0.613376623;10;10.18571429;-0.185714286;1.5;2.888095238;-1.388095238
4661;74;5;3.04702381;1.952976191;4.833333333;3.053290043;1.78004329;12;10.18571429;1.814285714;2.944444444;2.888095238;0.056349206
4662;74;2;3.04702381;-1.04702381;2.090909091;3.053290043;-0.962380952;12;10.18571429;1.814285714;2.166666667;2.888095238;-0.721428571
4663;74;3.125;3.04702381;0.077976191;3.8;3.053290043;0.746709957;12;10.18571429;1.814285714;3.5;2.888095238;0.611904762
4664;74;3;3.04702381;-0.04702381;3.454545455;3.053290043;0.401255411;9;10.18571429;-1.185714286;2.777777778;2.888095238;-0.11031746
4665;74;3;3.04702381;-0.04702381;2.5;3.053290043;-0.553290043;12;10.18571429;1.814285714;2.277777778;2.888095238;-0.61031746
4666;74;2.5;3.04702381;-0.54702381;2;3.053290043;-1.053290043;12;10.18571429;1.814285714;3.111111111;2.888095238;0.223015873
4667;75;2.875;3.119854722;-0.244854722;2.818181818;2.5317069;0.286474919;11;11.15254237;-0.152542373;2.888888889;2.795336214;0.093552675
4668;75;3;3.119854722;-0.119854722;2.454545455;2.5317069;-0.077161445;12;11.15254237;0.847457627;2.444444444;2.795336214;-0.350891769
4669;75;3.5;3.119854722;0.380145279;3.090909091;2.5317069;0.559202191;14;11.15254237;2.847457627;2.388888889;2.795336214;-0.406447325
4670;75;3.5;3.119854722;0.380145279;3.090909091;2.5317069;0.559202191;10;11.15254237;-1.152542373;4.222222222;2.795336214;1.426886009
4671;75;3;3.119854722;-0.119854722;2.727272727;2.5317069;0.195565828;10;11.15254237;-1.152542373;2.055555556;2.795336214;-0.739780658
4672;75;2;3.119854722;-1.119854722;1;2.5317069;-1.5317069;11;11.15254237;-0.152542373;1.222222222;2.795336214;-1.573113991
4673;75;4;3.119854722;0.880145279;2.727272727;2.5317069;0.195565828;11;11.15254237;-0.152542373;2.5;2.795336214;-0.295336214
4674;75;1.875;3.119854722;-1.244854722;1.181818182;2.5317069;-1.349888718;0;11.15254237;-11.15254237;3.166666667;2.795336214;0.371330453
4675;75;3.5;3.119854722;0.380145279;2.888888889;2.5317069;0.357181989;13;11.15254237;1.847457627;5;2.795336214;2.204663786
4676;75;3.125;3.119854722;0.005145279;2.272727273;2.5317069;-0.258979627;13;11.15254237;1.847457627;2;2.795336214;-0.795336214
4677;75;3.75;3.119854722;0.630145279;2.909090909;2.5317069;0.37738401;13;11.15254237;1.847457627;2.5;2.795336214;-0.295336214
4678;75;2.5;3.119854722;-0.619854722;2.166666667;2.5317069;-0.365040233;14;11.15254237;2.847457627;1.888888889;2.795336214;-0.906447325
4679;75;3;3.119854722;-0.119854722;3;2.5317069;0.468293101;14;11.15254237;2.847457627;4.055555556;2.795336214;1.260219342
4680;75;2.125;3.119854722;-0.994854722;1.727272727;2.5317069;-0.804434172;13;11.15254237;1.847457627;1.833333333;2.795336214;-0.96200288
4681;75;4.25;3.119854722;1.130145279;3;2.5317069;0.468293101;15;11.15254237;3.847457627;2.222222222;2.795336214;-0.573113991
4682;75;2.25;3.119854722;-0.869854722;1.363636364;2.5317069;-1.168070536;16;11.15254237;4.847457627;0;2.795336214;-2.795336214
4683;75;2.75;3.119854722;-0.369854722;3;2.5317069;0.468293101;10;11.15254237;-1.152542373;2.722222222;2.795336214;-0.073113991
4684;75;3;3.119854722;-0.119854722;4.333333333;2.5317069;1.801626434;14;11.15254237;2.847457627;3.722222222;2.795336214;0.926886009
4685;75;4;3.119854722;0.880145279;2.181818182;2.5317069;-0.349888718;12;11.15254237;0.847457627;3.333333333;2.795336214;0.53799712
4686;75;5;3.119854722;1.880145279;1.166666667;2.5317069;-1.365040233;11;11.15254237;-0.152542373;2.555555556;2.795336214;-0.239780658
4687;75;4.375;3.119854722;1.255145279;3.818181818;2.5317069;1.286474919;8;11.15254237;-3.152542373;4.722222222;2.795336214;1.926886009
4688;75;3.571428571;3.119854722;0.45157385;2.818181818;2.5317069;0.286474919;13;11.15254237;1.847457627;2.388888889;2.795336214;-0.406447325
4689;75;3.875;3.119854722;0.755145279;2.909090909;2.5317069;0.37738401;11;11.15254237;-0.152542373;3.833333333;2.795336214;1.03799712
4690;75;3.25;3.119854722;0.130145279;2.636363636;2.5317069;0.104656737;12;11.15254237;0.847457627;2.722222222;2.795336214;-0.073113991
4691;75;4.25;3.119854722;1.130145279;2.818181818;2.5317069;0.286474919;11;11.15254237;-0.152542373;3.555555556;2.795336214;0.760219342
4692;75;3.25;3.119854722;0.130145279;2.272727273;2.5317069;-0.258979627;11;11.15254237;-0.152542373;3;2.795336214;0.204663786
4693;75;3.75;3.119854722;0.630145279;3.181818182;2.5317069;0.650111282;12;11.15254237;0.847457627;2.333333333;2.795336214;-0.46200288
4694;75;4.5;3.119854722;1.380145279;2.75;2.5317069;0.218293101;12;11.15254237;0.847457627;4.333333333;2.795336214;1.53799712
4695;75;3.5;3.119854722;0.380145279;2.545454546;2.5317069;0.013747646;10;11.15254237;-1.152542373;3.5;2.795336214;0.704663786
4696;75;3;3.119854722;-0.119854722;3;2.5317069;0.468293101;11;11.15254237;-0.152542373;2.277777778;2.795336214;-0.517558436
4697;75;3.25;3.119854722;0.130145279;2.909090909;2.5317069;0.37738401;10;11.15254237;-1.152542373;2.888888889;2.795336214;0.093552675
4698;75;3.25;3.119854722;0.130145279;2;2.5317069;-0.5317069;13;11.15254237;1.847457627;3;2.795336214;0.204663786
4699;75;1.75;3.119854722;-1.369854722;1.090909091;2.5317069;-1.440797809;11;11.15254237;-0.152542373;3.555555556;2.795336214;0.760219342
4700;75;1.5;3.119854722;-1.619854722;2.333333333;2.5317069;-0.198373566;11;11.15254237;-0.152542373;2.777777778;2.795336214;-0.017558436
4701;75;2.5;3.119854722;-0.619854722;2.272727273;2.5317069;-0.258979627;8;11.15254237;-3.152542373;3.647058824;2.795336214;0.85172261
4702;75;2.875;3.119854722;-0.244854722;2.909090909;2.5317069;0.37738401;12;11.15254237;0.847457627;2.666666667;2.795336214;-0.128669547
4703;75;4;3.119854722;0.880145279;2.181818182;2.5317069;-0.349888718;11;11.15254237;-0.152542373;1.944444444;2.795336214;-0.850891769
4704;75;1;3.119854722;-2.119854722;1;2.5317069;-1.5317069;4;11.15254237;-7.152542373;2.277777778;2.795336214;-0.517558436
4705;75;3.5;3.119854722;0.380145279;2.454545455;2.5317069;-0.077161445;11;11.15254237;-0.152542373;2.055555556;2.795336214;-0.739780658
4706;75;3.125;3.119854722;0.005145279;3.3;2.5317069;0.768293101;8;11.15254237;-3.152542373;3.277777778;2.795336214;0.482441564
4707;75;2.375;3.119854722;-0.744854722;1.909090909;2.5317069;-0.62261599;10;11.15254237;-1.152542373;2.722222222;2.795336214;-0.073113991
4708;75;3;3.119854722;-0.119854722;3;2.5317069;0.468293101;12;11.15254237;0.847457627;0.611111111;2.795336214;-2.184225102
4709;75;2.75;3.119854722;-0.369854722;1.363636364;2.5317069;-1.168070536;10;11.15254237;-1.152542373;2.888888889;2.795336214;0.093552675
4710;75;3.625;3.119854722;0.505145279;2.636363636;2.5317069;0.104656737;11;11.15254237;-0.152542373;1.444444444;2.795336214;-1.350891769
4711;75;4.25;3.119854722;1.130145279;3;2.5317069;0.468293101;10;11.15254237;-1.152542373;4.555555556;2.795336214;1.760219342
4712;75;4;3.119854722;0.880145279;3.25;2.5317069;0.718293101;11;11.15254237;-0.152542373;2.777777778;2.795336214;-0.017558436
4713;75;3;3.119854722;-0.119854722;2.454545455;2.5317069;-0.077161445;12;11.15254237;0.847457627;1.888888889;2.795336214;-0.906447325
4714;75;1;3.119854722;-2.119854722;2.333333333;2.5317069;-0.198373566;14;11.15254237;2.847457627;3.444444444;2.795336214;0.649108231
4715;75;3.375;3.119854722;0.255145279;3.181818182;2.5317069;0.650111282;12;11.15254237;0.847457627;3.166666667;2.795336214;0.371330453
4716;75;4;3.119854722;0.880145279;3.363636364;2.5317069;0.831929464;11;11.15254237;-0.152542373;3.388888889;2.795336214;0.593552675
4717;75;3.75;3.119854722;0.630145279;3.454545455;2.5317069;0.922838555;10;11.15254237;-1.152542373;3;2.795336214;0.204663786
4718;75;4;3.119854722;0.880145279;2.181818182;2.5317069;-0.349888718;12;11.15254237;0.847457627;3;2.795336214;0.204663786
4719;75;2.5;3.119854722;-0.619854722;1.181818182;2.5317069;-1.349888718;12;11.15254237;0.847457627;0.777777778;2.795336214;-2.017558436
4720;75;2.875;3.119854722;-0.244854722;1.181818182;2.5317069;-1.349888718;12;11.15254237;0.847457627;3.055555556;2.795336214;0.260219342
4721;75;1.875;3.119854722;-1.244854722;2.272727273;2.5317069;-0.258979627;11;11.15254237;-0.152542373;2.944444444;2.795336214;0.149108231
4722;75;1.75;3.119854722;-1.369854722;2.363636364;2.5317069;-0.168070536;13;11.15254237;1.847457627;2.555555556;2.795336214;-0.239780658
4723;75;3.375;3.119854722;0.255145279;2.727272727;2.5317069;0.195565828;4;11.15254237;-7.152542373;2.444444444;2.795336214;-0.350891769
4724;75;4;3.119854722;0.880145279;3.545454546;2.5317069;1.013747646;12;11.15254237;0.847457627;2.388888889;2.795336214;-0.406447325
4725;75;1.5;3.119854722;-1.619854722;3.666666667;2.5317069;1.134959767;12;11.15254237;0.847457627;4.388888889;2.795336214;1.593552675
4726;76;3.5;3.386738649;0.113261351;3.166666667;2.79233028;0.374336387;12;10.62790698;1.372093023;3.888888889;2.778043776;1.110845113
4727;76;3.142857143;3.386738649;-0.243881506;2.363636364;2.79233028;-0.428693916;12;10.62790698;1.372093023;2.944444444;2.778043776;0.166400669
4728;76;3;3.386738649;-0.386738649;2.833333333;2.79233028;0.041003054;12;10.62790698;1.372093023;1.5;2.778043776;-1.278043776
4729;76;2.125;3.386738649;-1.261738649;2.727272727;2.79233028;-0.065057552;10;10.62790698;-0.627906977;2.166666667;2.778043776;-0.611377109
4730;76;3.25;3.386738649;-0.136738649;2.454545455;2.79233028;-0.337784825;9;10.62790698;-1.627906977;1.277777778;2.778043776;-1.500265998
4731;76;4.25;3.386738649;0.863261351;2.909090909;2.79233028;0.11676063;12;10.62790698;1.372093023;4;2.778043776;1.221956224
4732;76;3.75;3.386738649;0.363261351;2.090909091;2.79233028;-0.701421189;11;10.62790698;0.372093023;1.5;2.778043776;-1.278043776
4733;76;4.625;3.386738649;1.238261351;2.454545455;2.79233028;-0.337784825;12;10.62790698;1.372093023;3.666666667;2.778043776;0.888622891
4734;76;1.75;3.386738649;-1.636738649;3.636363636;2.79233028;0.844033357;13;10.62790698;2.372093023;1;2.778043776;-1.778043776
4735;76;3.375;3.386738649;-0.011738649;2.636363636;2.79233028;-0.155966643;12;10.62790698;1.372093023;1.888888889;2.778043776;-0.889154887
4736;76;4.75;3.386738649;1.363261351;4.090909091;2.79233028;1.298578811;11;10.62790698;0.372093023;2.5;2.778043776;-0.278043776
4737;76;3.5;3.386738649;0.113261351;2.636363636;2.79233028;-0.155966643;11;10.62790698;0.372093023;1.888888889;2.778043776;-0.889154887
4738;76;4.125;3.386738649;0.738261351;3;2.79233028;0.207669721;8;10.62790698;-2.627906977;3.5;2.778043776;0.721956224
4739;76;4.375;3.386738649;0.988261351;3.181818182;2.79233028;0.389487902;11;10.62790698;0.372093023;1.777777778;2.778043776;-1.000265998
4740;76;2.375;3.386738649;-1.011738649;2.636363636;2.79233028;-0.155966643;8;10.62790698;-2.627906977;3;2.778043776;0.221956224
4741;76;2.375;3.386738649;-1.011738649;1.636363636;2.79233028;-1.155966643;10;10.62790698;-0.627906977;2.111111111;2.778043776;-0.666932665
4742;76;3.75;3.386738649;0.363261351;3.454545455;2.79233028;0.662215175;8;10.62790698;-2.627906977;3.555555556;2.778043776;0.77751178
4743;76;4.25;3.386738649;0.863261351;3.818181818;2.79233028;1.025851539;9;10.62790698;-1.627906977;3.833333333;2.778043776;1.055289558
4744;76;4.75;3.386738649;1.363261351;3.181818182;2.79233028;0.389487902;9;10.62790698;-1.627906977;3;2.778043776;0.221956224
4745;76;4.125;3.386738649;0.738261351;3.272727273;2.79233028;0.480396993;11;10.62790698;0.372093023;2.388888889;2.778043776;-0.389154887
4746;76;4.25;3.386738649;0.863261351;3.363636364;2.79233028;0.571306084;12;10.62790698;1.372093023;3.055555556;2.778043776;0.27751178
4747;76;2;3.386738649;-1.386738649;3;2.79233028;0.207669721;10;10.62790698;-0.627906977;3.388888889;2.778043776;0.610845113
4748;76;3;3.386738649;-0.386738649;2;2.79233028;-0.79233028;13;10.62790698;2.372093023;2.111111111;2.778043776;-0.666932665
4749;76;4.5;3.386738649;1.113261351;3.545454546;2.79233028;0.753124266;12;10.62790698;1.372093023;3.777777778;2.778043776;0.999734002
4750;76;2.2;3.386738649;-1.186738649;3.166666667;2.79233028;0.374336387;9;10.62790698;-1.627906977;2.5;2.778043776;-0.278043776
4751;76;3.25;3.386738649;-0.136738649;3;2.79233028;0.207669721;8;10.62790698;-2.627906977;3.722222222;2.778043776;0.944178447
4752;76;4.75;3.386738649;1.363261351;2.454545455;2.79233028;-0.337784825;11;10.62790698;0.372093023;3.777777778;2.778043776;0.999734002
4753;76;3.5;3.386738649;0.113261351;3.545454546;2.79233028;0.753124266;9;10.62790698;-1.627906977;3.555555556;2.778043776;0.77751178
4754;76;3.25;3.386738649;-0.136738649;2.727272727;2.79233028;-0.065057552;12;10.62790698;1.372093023;2.222222222;2.778043776;-0.555821553
4755;76;4;3.386738649;0.613261351;3.5;2.79233028;0.707669721;12;10.62790698;1.372093023;3.333333333;2.778043776;0.555289558
4756;76;3;3.386738649;-0.386738649;2.454545455;2.79233028;-0.337784825;9;10.62790698;-1.627906977;3.833333333;2.778043776;1.055289558
4757;76;3.25;3.386738649;-0.136738649;2.727272727;2.79233028;-0.065057552;11;10.62790698;0.372093023;2.611111111;2.778043776;-0.166932665
4758;76;3.25;3.386738649;-0.136738649;1.454545455;2.79233028;-1.337784825;4;10.62790698;-6.627906977;0.666666667;2.778043776;-2.111377109
4759;76;2.5;3.386738649;-0.886738649;1.090909091;2.79233028;-1.701421189;11;10.62790698;0.372093023;2.555555556;2.778043776;-0.22248822
4760;76;2;3.386738649;-1.386738649;2.666666667;2.79233028;-0.125663613;11;10.62790698;0.372093023;2.333333333;2.778043776;-0.444710442
4761;76;4.5;3.386738649;1.113261351;1;2.79233028;-1.79233028;8;10.62790698;-2.627906977;4.166666667;2.778043776;1.388622891
4762;76;3.5;3.386738649;0.113261351;2.181818182;2.79233028;-0.610512098;11;10.62790698;0.372093023;2.888888889;2.778043776;0.110845113
4763;76;3.875;3.386738649;0.488261351;1.090909091;2.79233028;-1.701421189;11;10.62790698;0.372093023;2.277777778;2.778043776;-0.500265998
4764;76;2.25;3.386738649;-1.136738649;2.090909091;2.79233028;-0.701421189;10;10.62790698;-0.627906977;3.5;2.778043776;0.721956224
4765;76;4;3.386738649;0.613261351;3.181818182;2.79233028;0.389487902;12;10.62790698;1.372093023;3.777777778;2.778043776;0.999734002
4766;76;3.125;3.386738649;-0.261738649;2.090909091;2.79233028;-0.701421189;13;10.62790698;2.372093023;3.055555556;2.778043776;0.27751178
4767;76;3.125;3.386738649;-0.261738649;3.636363636;2.79233028;0.844033357;10;10.62790698;-0.627906977;3.833333333;2.778043776;1.055289558
4768;76;2.625;3.386738649;-0.761738649;3.181818182;2.79233028;0.389487902;12;10.62790698;1.372093023;2.944444444;2.778043776;0.166400669
4769;76;3.5;3.386738649;0.113261351;3.090909091;2.79233028;0.298578811;10;10.62790698;-0.627906977;2.5;2.778043776;-0.278043776
4770;76;3.5;3.386738649;0.113261351;3.272727273;2.79233028;0.480396993;11;10.62790698;0.372093023;3.444444444;2.778043776;0.666400669
4771;76;3.625;3.386738649;0.238261351;3.181818182;2.79233028;0.389487902;11;10.62790698;0.372093023;4;2.778043776;1.221956224
4772;76;2.625;3.386738649;-0.761738649;2.090909091;2.79233028;-0.701421189;11;10.62790698;0.372093023;2.555555556;2.778043776;-0.22248822
4773;76;2.125;3.386738649;-1.261738649;1.272727273;2.79233028;-1.519603007;10;10.62790698;-0.627906977;1.833333333;2.778043776;-0.944710442
4774;76;2.75;3.386738649;-0.636738649;3.363636364;2.79233028;0.571306084;10;10.62790698;-0.627906977;2.111111111;2.778043776;-0.666932665
4775;76;3.875;3.386738649;0.488261351;2.909090909;2.79233028;0.11676063;11;10.62790698;0.372093023;2.666666667;2.778043776;-0.111377109
4776;76;3.25;3.386738649;-0.136738649;3.181818182;2.79233028;0.389487902;11;10.62790698;0.372093023;1.722222222;2.778043776;-1.055821553
4777;76;3.666666667;3.386738649;0.279928018;3.111111111;2.79233028;0.318780832;9;10.62790698;-1.627906977;1.888888889;2.778043776;-0.889154887
4778;76;3.625;3.386738649;0.238261351;2.636363636;2.79233028;-0.155966643;11;10.62790698;0.372093023;2.722222222;2.778043776;-0.055821553
4779;76;4.125;3.386738649;0.738261351;3.090909091;2.79233028;0.298578811;11;10.62790698;0.372093023;4.055555556;2.778043776;1.27751178
4780;76;3.75;3.386738649;0.363261351;2.818181818;2.79233028;0.025851539;11;10.62790698;0.372093023;4.055555556;2.778043776;1.27751178
4781;76;3.375;3.386738649;-0.011738649;3;2.79233028;0.207669721;11;10.62790698;0.372093023;2.388888889;2.778043776;-0.389154887
4782;76;4.25;3.386738649;0.863261351;3.363636364;2.79233028;0.571306084;12;10.62790698;1.372093023;2.5;2.778043776;-0.278043776
4783;76;3.875;3.386738649;0.488261351;3.454545455;2.79233028;0.662215175;9;10.62790698;-1.627906977;2.944444444;2.778043776;0.166400669
4784;76;4.625;3.386738649;1.238261351;3.272727273;2.79233028;0.480396993;9;10.62790698;-1.627906977;3;2.778043776;0.221956224
4785;76;3.25;3.386738649;-0.136738649;3.545454546;2.79233028;0.753124266;9;10.62790698;-1.627906977;2.222222222;2.778043776;-0.555821553
4786;76;3.75;3.386738649;0.363261351;3;2.79233028;0.207669721;9;10.62790698;-1.627906977;3.944444444;2.778043776;1.166400669
4787;76;3.375;3.386738649;-0.011738649;3.4;2.79233028;0.607669721;10;10.62790698;-0.627906977;1.888888889;2.778043776;-0.889154887
4788;76;3.25;3.386738649;-0.136738649;3.090909091;2.79233028;0.298578811;11;10.62790698;0.372093023;2.333333333;2.778043776;-0.444710442
4789;76;4.125;3.386738649;0.738261351;4.111111111;2.79233028;1.318780832;12;10.62790698;1.372093023;3.411764706;2.778043776;0.63372093
4790;76;2;3.386738649;-1.386738649;4;2.79233028;1.207669721;11;10.62790698;0.372093023;2.888888889;2.778043776;0.110845113
4791;76;5;3.386738649;1.613261351;2.363636364;2.79233028;-0.428693916;10;10.62790698;-0.627906977;3.722222222;2.778043776;0.944178447
4792;76;4;3.386738649;0.613261351;2.181818182;2.79233028;-0.610512098;10;10.62790698;-0.627906977;3.444444444;2.778043776;0.666400669
4793;76;4.375;3.386738649;0.988261351;1.909090909;2.79233028;-0.88323937;10;10.62790698;-0.627906977;1.888888889;2.778043776;-0.889154887
4794;76;2;3.386738649;-1.386738649;3.5;2.79233028;0.707669721;13;10.62790698;2.372093023;2.388888889;2.778043776;-0.389154887
4795;76;1;3.386738649;-2.386738649;2.833333333;2.79233028;0.041003054;10;10.62790698;-0.627906977;2.833333333;2.778043776;0.055289558
4796;76;3.125;3.386738649;-0.261738649;2.363636364;2.79233028;-0.428693916;9;10.62790698;-1.627906977;3.222222222;2.778043776;0.444178447
4797;76;3.75;3.386738649;0.363261351;1.636363636;2.79233028;-1.155966643;11;10.62790698;0.372093023;2.611111111;2.778043776;-0.166932665
4798;76;4.25;3.386738649;0.863261351;2;2.79233028;-0.79233028;13;10.62790698;2.372093023;2.888888889;2.778043776;0.110845113
4799;76;3.375;3.386738649;-0.011738649;3;2.79233028;0.207669721;10;10.62790698;-0.627906977;3.111111111;2.778043776;0.333067336
4800;76;2.5;3.386738649;-0.886738649;2;2.79233028;-0.79233028;11;10.62790698;0.372093023;2.777777778;2.778043776;-0.000265998
4801;76;3.125;3.386738649;-0.261738649;3.181818182;2.79233028;0.389487902;10;10.62790698;-0.627906977;3.555555556;2.778043776;0.77751178
4802;76;3.5;3.386738649;0.113261351;2.909090909;2.79233028;0.11676063;12;10.62790698;1.372093023;3.111111111;2.778043776;0.333067336
4803;76;4;3.386738649;0.613261351;3.181818182;2.79233028;0.389487902;11;10.62790698;0.372093023;2.5;2.778043776;-0.278043776
4804;76;2.125;3.386738649;-1.261738649;1.454545455;2.79233028;-1.337784825;12;10.62790698;1.372093023;0.444444444;2.778043776;-2.333599331
4805;76;2.5;3.386738649;-0.886738649;2.454545455;2.79233028;-0.337784825;12;10.62790698;1.372093023;0.888888889;2.778043776;-1.889154887
4806;76;3;3.386738649;-0.386738649;3.333333333;2.79233028;0.541003054;12;10.62790698;1.372093023;2.222222222;2.778043776;-0.555821553
4807;76;2.5;3.386738649;-0.886738649;1;2.79233028;-1.79233028;9;10.62790698;-1.627906977;2.388888889;2.778043776;-0.389154887
4808;76;2.875;3.386738649;-0.511738649;2.909090909;2.79233028;0.11676063;11;10.62790698;0.372093023;2.444444444;2.778043776;-0.333599331
4809;76;4.375;3.386738649;0.988261351;3.7;2.79233028;0.907669721;12;10.62790698;1.372093023;4.111111111;2.778043776;1.333067336
4810;76;3.25;3.386738649;-0.136738649;3.636363636;2.79233028;0.844033357;12;10.62790698;1.372093023;3.722222222;2.778043776;0.944178447
4811;76;3.5;3.386738649;0.113261351;3;2.79233028;0.207669721;12;10.62790698;1.372093023;2.277777778;2.778043776;-0.500265998
4812;77;3.5;3.281994048;0.218005952;3.5;3.3375;0.1625;11;10.89583333;0.104166667;2.277777778;3.164494826;-0.886717048
4813;77;3.25;3.281994048;-0.031994048;3.545454546;3.3375;0.207954546;12;10.89583333;1.104166667;2.611111111;3.164494826;-0.553383715
4814;77;4;3.281994048;0.718005952;1.727272727;3.3375;-1.610227273;12;10.89583333;1.104166667;2.611111111;3.164494826;-0.553383715
